object_or_region_id,frame_id,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance
c844bf5a9f2243ff8f4bf2c85fe218ff_r623,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.05,0.7999574799444545
c844bf5a9f2243ff8f4bf2c85fe218ff_r642,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,7,,0.1,0.6130478324246013
c844bf5a9f2243ff8f4bf2c85fe218ff_r643,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,10,,0.1,0.6042290146678614
c844bf5a9f2243ff8f4bf2c85fe218ff_r644,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,47,,0.1,0.6070897134108687
c844bf5a9f2243ff8f4bf2c85fe218ff_r645,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,26,,0.05,0.8023659042569181
c844bf5a9f2243ff8f4bf2c85fe218ff_r646,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,2,,0.05,0.7998797752668468
c844bf5a9f2243ff8f4bf2c85fe218ff_r647,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,16,,0.05,0.7964880908459627
c844bf5a9f2243ff8f4bf2c85fe218ff_r656,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,6,,0.05,0.8069893890458805
c844bf5a9f2243ff8f4bf2c85fe218ff_r662,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,10,,0.05,0.8280955731190878
c844bf5a9f2243ff8f4bf2c85fe218ff_r663,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.05,0.7971301626348846
c844bf5a9f2243ff8f4bf2c85fe218ff_r664,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,3,,0.05,0.7992648607424921
c844bf5a9f2243ff8f4bf2c85fe218ff_r665,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.05,0.787968206022415
c844bf5a9f2243ff8f4bf2c85fe218ff_r683,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,1,,0.05,0.7620329569234429
c844bf5a9f2243ff8f4bf2c85fe218ff_r691,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,19,,0.05,0.8326667353908699
c844bf5a9f2243ff8f4bf2c85fe218ff_r692,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,2,,0.05,0.8116775787135144
c844bf5a9f2243ff8f4bf2c85fe218ff_r712,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,6,,0.05,0.7874587666085618
c844bf5a9f2243ff8f4bf2c85fe218ff_r716,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,4,,0.05,0.8164663682982137
c844bf5a9f2243ff8f4bf2c85fe218ff_r717,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,7,,0.05,0.8139119891695024
c844bf5a9f2243ff8f4bf2c85fe218ff_r783,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.1,0.7324848828959568
c844bf5a9f2243ff8f4bf2c85fe218ff_r784,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,3,,0.1,0.7326636511079723
c844bf5a9f2243ff8f4bf2c85fe218ff_r800,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,3,,0.1,0.7093927198090778
c844bf5a9f2243ff8f4bf2c85fe218ff_r801,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,1,,0.1,0.5178569154836505
c844bf5a9f2243ff8f4bf2c85fe218ff_r802,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,2,,0.1,0.7323387176140714
c844bf5a9f2243ff8f4bf2c85fe218ff_r807,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,1,,0.1,0.5154945011500939
c844bf5a9f2243ff8f4bf2c85fe218ff_r820,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,1,,0.1,0.5313781514105514
c844bf5a9f2243ff8f4bf2c85fe218ff_r822,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6701859817552812
c844bf5a9f2243ff8f4bf2c85fe218ff_r825,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.1,0.7006208826669438
c844bf5a9f2243ff8f4bf2c85fe218ff_r826,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,6,,0.1,0.525088585598528
c844bf5a9f2243ff8f4bf2c85fe218ff_r828,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,6,,0.1,0.5295852124209856
c844bf5a9f2243ff8f4bf2c85fe218ff_r829,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,5,,0.1,0.530982951236932
c844bf5a9f2243ff8f4bf2c85fe218ff_r830,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,6,,0.1,0.5416454322183787
c844bf5a9f2243ff8f4bf2c85fe218ff_r835,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,2,,0.1,0.5201224261379889
c844bf5a9f2243ff8f4bf2c85fe218ff_r843,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.1,0.7212584403830269
c844bf5a9f2243ff8f4bf2c85fe218ff_r844,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.1,0.719784875819326
c844bf5a9f2243ff8f4bf2c85fe218ff_r848,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,1,,0.1,0.6823035222921675
c844bf5a9f2243ff8f4bf2c85fe218ff_r851,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,2,,0.1,0.7163338888326098
c844bf5a9f2243ff8f4bf2c85fe218ff_r852,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,static_manmade,annotation,True,True,1,,0.1,0.5152437399628362
c844bf5a9f2243ff8f4bf2c85fe218ff_r853,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_10pct,vehicle,annotation,True,True,4,,0.1,0.7248600033146277
c844bf5a9f2243ff8f4bf2c85fe218ff_r20,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.2,0.42528106462400905
c844bf5a9f2243ff8f4bf2c85fe218ff_r52,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,6,,0.1,0.5196234756345415
c844bf5a9f2243ff8f4bf2c85fe218ff_r53,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,6,,0.1,0.7423181196139582
c844bf5a9f2243ff8f4bf2c85fe218ff_r69,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.7184158319681287
c844bf5a9f2243ff8f4bf2c85fe218ff_r70,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7188510512467792
c844bf5a9f2243ff8f4bf2c85fe218ff_r97,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.2,0.49188517907936496
c844bf5a9f2243ff8f4bf2c85fe218ff_r98,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,3,,0.2,0.495991920461888
c844bf5a9f2243ff8f4bf2c85fe218ff_r110,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5002434862478126
c844bf5a9f2243ff8f4bf2c85fe218ff_r111,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.502293215676151
c844bf5a9f2243ff8f4bf2c85fe218ff_r132,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.5080157900046379
c844bf5a9f2243ff8f4bf2c85fe218ff_r133,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.511273656725854
c844bf5a9f2243ff8f4bf2c85fe218ff_r160,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.5150489262875263
c844bf5a9f2243ff8f4bf2c85fe218ff_r181,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,4,,0.1,0.5224885136849463
c844bf5a9f2243ff8f4bf2c85fe218ff_r208,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5260978379252492
c844bf5a9f2243ff8f4bf2c85fe218ff_r209,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5301350791605697
c844bf5a9f2243ff8f4bf2c85fe218ff_r232,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5513263763132015
c844bf5a9f2243ff8f4bf2c85fe218ff_r241,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,8,,0.1,0.5471895625542726
c844bf5a9f2243ff8f4bf2c85fe218ff_r268,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6998716499594411
c844bf5a9f2243ff8f4bf2c85fe218ff_r270,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,10,,0.1,0.5511255211385762
c844bf5a9f2243ff8f4bf2c85fe218ff_r271,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5432352620796319
c844bf5a9f2243ff8f4bf2c85fe218ff_r286,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,11,,0.05,0.84754456033504
c844bf5a9f2243ff8f4bf2c85fe218ff_r304,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5435857314996269
c844bf5a9f2243ff8f4bf2c85fe218ff_r305,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5461025188944895
c844bf5a9f2243ff8f4bf2c85fe218ff_r359,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.8127695576355217
c844bf5a9f2243ff8f4bf2c85fe218ff_r377,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.557412454625679
c844bf5a9f2243ff8f4bf2c85fe218ff_r393,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,132,,0.05,0.8330466536424854
c844bf5a9f2243ff8f4bf2c85fe218ff_r418,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5581037219865457
c844bf5a9f2243ff8f4bf2c85fe218ff_r439,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,17,,0.05,0.7780432984568401
c844bf5a9f2243ff8f4bf2c85fe218ff_r440,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,10,,0.05,0.7973671407277773
c844bf5a9f2243ff8f4bf2c85fe218ff_r454,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,3,,0.1,0.5640116030933359
c844bf5a9f2243ff8f4bf2c85fe218ff_r455,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,19,,0.1,0.5738328547577626
c844bf5a9f2243ff8f4bf2c85fe218ff_r469,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,108,,0.1,0.6255780509951441
c844bf5a9f2243ff8f4bf2c85fe218ff_r473,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,27,,0.05,0.7846878883442252
c844bf5a9f2243ff8f4bf2c85fe218ff_r485,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,9,,0.1,0.5765813047352537
c844bf5a9f2243ff8f4bf2c85fe218ff_r486,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,9,,0.1,0.5793424678699457
c844bf5a9f2243ff8f4bf2c85fe218ff_r499,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,310,,0.1,0.6387642731150253
c844bf5a9f2243ff8f4bf2c85fe218ff_r501,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,23,,0.05,0.7861656935702833
c844bf5a9f2243ff8f4bf2c85fe218ff_r512,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,29,,0.1,0.5882261244040834
c844bf5a9f2243ff8f4bf2c85fe218ff_r513,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.579940120208226
c844bf5a9f2243ff8f4bf2c85fe218ff_r524,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,470,,0.1,0.6338055267954142
c844bf5a9f2243ff8f4bf2c85fe218ff_r525,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,277,,0.1,0.639519832071593
c844bf5a9f2243ff8f4bf2c85fe218ff_r526,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,79,,0.05,0.837377288140279
c844bf5a9f2243ff8f4bf2c85fe218ff_r527,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,27,,0.05,0.8009943898717387
c844bf5a9f2243ff8f4bf2c85fe218ff_r528,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,23,,0.05,0.7960846162395842
c844bf5a9f2243ff8f4bf2c85fe218ff_r529,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,42,,0.05,0.8047840838720459
c844bf5a9f2243ff8f4bf2c85fe218ff_r543,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,13,,0.1,0.5886031276838358
c844bf5a9f2243ff8f4bf2c85fe218ff_r544,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5858950293884041
c844bf5a9f2243ff8f4bf2c85fe218ff_r553,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,290,,0.1,0.6326192604660695
c844bf5a9f2243ff8f4bf2c85fe218ff_r554,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,102,,0.1,0.6317601327098071
c844bf5a9f2243ff8f4bf2c85fe218ff_r556,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,13,,0.05,0.8183930180851904
c844bf5a9f2243ff8f4bf2c85fe218ff_r559,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,7,,0.05,0.7989578666745236
c844bf5a9f2243ff8f4bf2c85fe218ff_r560,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,16,,0.05,0.804597803513697
c844bf5a9f2243ff8f4bf2c85fe218ff_r561,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,39,,0.05,0.7982860433180862
c844bf5a9f2243ff8f4bf2c85fe218ff_r562,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,37,,0.05,0.7968375034741655
c844bf5a9f2243ff8f4bf2c85fe218ff_r583,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,56,,0.1,0.6261820248338548
c844bf5a9f2243ff8f4bf2c85fe218ff_r586,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,7,,0.05,0.8379598177796002
c844bf5a9f2243ff8f4bf2c85fe218ff_r587,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5999121877469148
c844bf5a9f2243ff8f4bf2c85fe218ff_r588,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,13,,0.05,0.7951305135230897
c844bf5a9f2243ff8f4bf2c85fe218ff_r609,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,35,,0.05,0.8485267304622464
c844bf5a9f2243ff8f4bf2c85fe218ff_r613,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,9,,0.1,0.6041056088398479
c844bf5a9f2243ff8f4bf2c85fe218ff_r614,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,8,,0.1,0.6045653415754071
c844bf5a9f2243ff8f4bf2c85fe218ff_r615,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7999574799444545
c844bf5a9f2243ff8f4bf2c85fe218ff_r634,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,7,,0.1,0.6135632301891731
c844bf5a9f2243ff8f4bf2c85fe218ff_r635,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,8,,0.1,0.6048391370296288
c844bf5a9f2243ff8f4bf2c85fe218ff_r636,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,44,,0.1,0.6076382799843214
c844bf5a9f2243ff8f4bf2c85fe218ff_r637,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,26,,0.05,0.8026892090642702
c844bf5a9f2243ff8f4bf2c85fe218ff_r638,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.8001702002869425
c844bf5a9f2243ff8f4bf2c85fe218ff_r639,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,13,,0.05,0.7962304451163101
c844bf5a9f2243ff8f4bf2c85fe218ff_r653,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,10,,0.05,0.8285608802899975
c844bf5a9f2243ff8f4bf2c85fe218ff_r654,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7971301626348846
c844bf5a9f2243ff8f4bf2c85fe218ff_r655,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,3,,0.05,0.7995400879212953
c844bf5a9f2243ff8f4bf2c85fe218ff_r656,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.787968206022415
c844bf5a9f2243ff8f4bf2c85fe218ff_r680,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,15,,0.05,0.8325983569450234
c844bf5a9f2243ff8f4bf2c85fe218ff_r681,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,2,,0.05,0.8116784190852799
c844bf5a9f2243ff8f4bf2c85fe218ff_r701,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,4,,0.05,0.7875039838247719
c844bf5a9f2243ff8f4bf2c85fe218ff_r705,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,4,,0.05,0.8167475739813378
c844bf5a9f2243ff8f4bf2c85fe218ff_r706,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,5,,0.05,0.8144137311357779
c844bf5a9f2243ff8f4bf2c85fe218ff_r768,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7324848828959568
c844bf5a9f2243ff8f4bf2c85fe218ff_r769,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.7326801427033858
c844bf5a9f2243ff8f4bf2c85fe218ff_r785,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.709399080855023
c844bf5a9f2243ff8f4bf2c85fe218ff_r786,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5178569154836505
c844bf5a9f2243ff8f4bf2c85fe218ff_r787,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7327497115469732
c844bf5a9f2243ff8f4bf2c85fe218ff_r792,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5154945011500939
c844bf5a9f2243ff8f4bf2c85fe218ff_r804,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5313781514105514
c844bf5a9f2243ff8f4bf2c85fe218ff_r806,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6701859817552812
c844bf5a9f2243ff8f4bf2c85fe218ff_r809,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5255162356949544
c844bf5a9f2243ff8f4bf2c85fe218ff_r811,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,5,,0.1,0.5294978899547714
c844bf5a9f2243ff8f4bf2c85fe218ff_r812,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,4,,0.1,0.5312092837684209
c844bf5a9f2243ff8f4bf2c85fe218ff_r813,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,6,,0.1,0.5422316268038405
c844bf5a9f2243ff8f4bf2c85fe218ff_r818,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,2,,0.1,0.5201242561560289
c844bf5a9f2243ff8f4bf2c85fe218ff_r826,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.719784875819326
c844bf5a9f2243ff8f4bf2c85fe218ff_r830,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6823035222921675
c844bf5a9f2243ff8f4bf2c85fe218ff_r833,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,2,,0.1,0.7163368111510324
c844bf5a9f2243ff8f4bf2c85fe218ff_r834,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,static_manmade,annotation,True,True,1,,0.1,0.5152437399628362
c844bf5a9f2243ff8f4bf2c85fe218ff_r835,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_20pct,vehicle,annotation,True,True,3,,0.1,0.7141902634383315
c844bf5a9f2243ff8f4bf2c85fe218ff_r18,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.2,0.42528106462400905
c844bf5a9f2243ff8f4bf2c85fe218ff_r47,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,4,,0.1,0.5175132484778476
c844bf5a9f2243ff8f4bf2c85fe218ff_r48,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,vehicle,annotation,True,True,5,,0.1,0.7430224667372196
c844bf5a9f2243ff8f4bf2c85fe218ff_r61,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.718096993193615
c844bf5a9f2243ff8f4bf2c85fe218ff_r62,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7188510512467792
c844bf5a9f2243ff8f4bf2c85fe218ff_r87,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.2,0.49188517907936496
c844bf5a9f2243ff8f4bf2c85fe218ff_r88,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,3,,0.2,0.4959778597868927
c844bf5a9f2243ff8f4bf2c85fe218ff_r100,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.5002434862478126
c844bf5a9f2243ff8f4bf2c85fe218ff_r101,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.502293215676151
c844bf5a9f2243ff8f4bf2c85fe218ff_r121,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,3,,0.1,0.5080005958508556
c844bf5a9f2243ff8f4bf2c85fe218ff_r122,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.511273656725854
c844bf5a9f2243ff8f4bf2c85fe218ff_r149,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,1,,0.1,0.516560792799837
c844bf5a9f2243ff8f4bf2c85fe218ff_r169,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,4,,0.1,0.5224707871155676
c844bf5a9f2243ff8f4bf2c85fe218ff_r196,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,2,,0.1,0.5260922248242549
c844bf5a9f2243ff8f4bf2c85fe218ff_r227,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,6,,0.1,0.5444245471829146
c844bf5a9f2243ff8f4bf2c85fe218ff_r254,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.6998716499594411
c844bf5a9f2243ff8f4bf2c85fe218ff_r256,c844bf5a9f2243ff8f4bf2c85fe218ff,dropout_30pct,static_manmade,annotation,True,True,10,,0.1,0.550634548337185
